VENTA;PROYECTO;MONEDA;ESTADO ACTUAL;ESTADO CALCULADO;SALDO COMERCIAL;SALDO CONTABLE;OBS. DIF. SALDOS;DIF. SALDOS
3604;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;35868.64;35868.64;OK;0
3605;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;27338.5;27338.5;OK;0
3628;CIUDAD DE DIOS NORTE;USD;Pagado;Pendiente;2479.89;2479.89;OK;0
3635;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;2045.36;21876.37;ERROR;-19831.01
3636;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;30524;30524;OK;0
3644;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;30165.04;30165.04;OK;0
3645;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;31568.08;31568.08;OK;0
3646;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;24500.08;24500.08;OK;0
3647;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;78829.3;78829.3;OK;0
3648;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;0;0;OK;0
3649;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;0;0;OK;0
3650;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;0;0;OK;0
3657;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;6210;6210;OK;0
3673;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;29956.67;29956.67;OK;0
3674;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;25722.16;25722.16;OK;0
3692;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;31568.08;31568.08;OK;0
3693;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;29323.13;29323.13;OK;0
3694;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;27054.69;27054.69;OK;0
3695;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;27049.62;27049.62;OK;0
3696;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;31568.08;31568.08;OK;0
3697;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;46425.92;46425.92;OK;0
3698;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;10000;10000;OK;0
3699;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;26043.82;26043.82;OK;0
3700;CIUDAD DE DIOS NORTE;USD;Pagado;Pendiente;0;952.54;ERROR;-952.54
3701;CIUDAD DE DIOS NORTE;USD;Pagado;Pendiente;2778.32;2778.32;OK;0
3702;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;0;3643.75;ERROR;-3643.75
3703;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;21050.8;22158.76;ERROR;-1107.96
3733;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;28937.5;28937.5;OK;0
3734;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;57221.72;57221.72;OK;0
3735;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;25079.24;25079.24;OK;0
3736;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;25079.24;25079.24;OK;0
3737;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;30094.6;30094.6;OK;0
3738;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;30094.93;30094.93;OK;0
3762;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;27930;27930;OK;0
3763;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;26833.4;26833.4;OK;0
3783;CIUDAD DE DIOS NORTE;BS;Pagado;Pagado;0;0;OK;0
3784;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;27008.4;27008.4;OK;0
3785;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;0.01;0.01;OK;0
3864;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;27740;27740;OK;0
3865;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;29322.9;29322.9;OK;0
3866;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;32082.82;32082.82;OK;0
3874;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;56915.26;56915.26;OK;0
3879;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;25666.6;25666.6;OK;0
3899;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;26155.58;25955.58;ERROR;200
3900;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;37569.52;37569.52;OK;0
3901;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;25837.5;25837.5;OK;0
3902;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;34511.12;34511.12;OK;0
3904;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;35062.49;35062.49;OK;0
3905;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;31556.25;31556.25;OK;0
3906;CIUDAD DE DIOS NORTE;USD;Pagado;Pendiente;2976.76;2976.76;OK;0
3907;CIUDAD DE DIOS NORTE;USD;Pagado;Pendiente;2976.76;2976.76;OK;0
3908;CIUDAD DE DIOS NORTE;USD;Pagado;Pendiente;2976.76;2976.76;OK;0
3912;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;40693.8;40693.8;OK;0
3913;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;22969.55;41213.28;ERROR;-18243.73
3919;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;26268.68;26268.68;OK;0
3920;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;46683.91;46683.91;OK;0
3921;CIUDAD DE DIOS NORTE;USD;Pagado;Pendiente;0;0;OK;0
3942;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;40693.16;40693.16;OK;0
3943;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;48814.73;48814.73;OK;0
3944;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;29930;29930;OK;0
3945;CIUDAD DE DIOS NORTE;BS;Fusionado;Pendiente;29930;29930;OK;0
3978;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;30094.93;30094.93;OK;0
3979;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;27416.73;27416.73;OK;0
3980;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;27416.73;27416.73;OK;0
3981;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;27416.73;27416.73;OK;0
3982;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;27416.73;27416.73;OK;0
3983;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;24383.26;24383.26;OK;0
4005;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;35185.3;35185.3;OK;0
4006;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;56746.16;56746.21;OK;-0.05
4007;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;30866.6;30866.6;OK;0
4008;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;30866.6;30866.6;OK;0
4023;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;0;5178.56;ERROR;-5178.56
4024;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;0;4206.89;ERROR;-4206.89
4025;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;29930;29930;OK;0
4032;CIUDAD DE DIOS NORTE;USD;Retenido;Pendiente;0;0;OK;0
4049;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;39825.97;39825.97;OK;0
4050;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;19262.84;19262.84;OK;0
4051;CIUDAD DE DIOS NORTE;USD;Pagado;Pendiente;2398.6;2398.6;OK;0
4058;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;0;0;OK;0
4059;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;61494.48;61694.48;ERROR;-200
4063;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;26283.4;26283.4;OK;0
4064;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;26283.4;26283.4;OK;0
4065;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;26250.07;26250.07;OK;0
4066;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;26250.07;26250.07;OK;0
4067;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;29863.56;29863.56;OK;0
4103;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;28470;28470;OK;0
4104;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;26250.07;26250.07;OK;0
4105;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;26250.07;26250.07;OK;0
4106;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;80913.83;80913.83;OK;0
4107;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;26833.23;26833.23;OK;0
4108;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;0;4710;ERROR;-4710
4110;CIUDAD DE DIOS NORTE;BS;Cambiado;Pendiente;46945;46945;OK;0
4127;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;27824.75;27824.75;OK;0
4157;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;25550;25550;OK;0
4158;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;25550;25550;OK;0
4170;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;41666.27;41666.27;OK;0
4188;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;31638.27;31638.27;OK;0
4189;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;27972.98;27972.98;OK;0
4190;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;27972.98;27972.98;OK;0
4191;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;26833.4;26833.4;OK;0
4200;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;32409.94;32409.94;OK;0
4201;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;32758.44;32409.94;ERROR;348.5
4202;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;27902.14;27902.14;OK;0
4203;CIUDAD DE DIOS NORTE;USD;Pagado;Pagado;0;0;OK;0
4204;CIUDAD DE DIOS NORTE;USD;Pagado;Pagado;0;0;OK;0
4233;CIUDAD DE DIOS NORTE;USD;Pagado;Pendiente;4241.86;4241.86;OK;0
4234;CIUDAD DE DIOS NORTE;USD;Pagado;Pendiente;6587;6587;OK;0
4237;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;0.01;0.01;OK;0
4245;CIUDAD DE DIOS NORTE;USD;Pagado;Pendiente;0;0;OK;0
4246;CIUDAD DE DIOS NORTE;USD;Pagado;Pendiente;0;0;OK;0
4256;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;0;0;OK;0
4257;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;22615.18;22615.18;OK;0
4267;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;29200;29200;OK;0
4268;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;0;0;OK;0
4317;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;58566.8;58566.8;OK;0
4318;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;61001.3;61001.3;OK;0
4319;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;27416.73;27416.73;OK;0
4338;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;31558;31558;OK;0
4339;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;26462.5;26462.5;OK;0
4340;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;27416.73;27416.73;OK;0
4341;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;27416.73;27416.73;OK;0
4342;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;28583.39;28583.39;OK;0
4343;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;26462.5;26462.5;OK;0
4344;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;26462.5;26462.5;OK;0
4345;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;27416.73;27416.73;OK;0
4346;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;50066.6;50066.6;OK;0
4353;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;61000;61000;OK;0
4354;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;61341.6;61341.6;OK;0
4357;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;33107.8;33107.8;OK;0
4358;CIUDAD DE DIOS NORTE;BS;Fusionado;Pendiente;48592.7;48592.7;OK;0
4359;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;50821.24;50821.24;OK;0
4360;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;74689.13;74689.13;OK;0
4361;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;39031.7;38334.7;ERROR;697
4362;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;30866.6;30866.6;OK;0
4363;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;37791.48;37791.49;OK;-0.01
4375;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;28583.38;28583.38;OK;0
4382;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;25636.45;25636.45;OK;0
4403;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;28583.39;28583.39;OK;0
4404;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;27416.73;27416.73;OK;0
4405;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;27418.05;27418.05;OK;0
4406;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;0;0;OK;0
4410;CIUDAD DE DIOS NORTE;BS;Fusionado;Pendiente;63383.89;63383.89;OK;0
4416;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;36061.78;36061.78;OK;0
4417;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;0;5365.5;ERROR;-5365.5
4418;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;29383.1;29383.1;OK;0
4419;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;29469.21;29469.21;OK;0
4420;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;29474.92;29474.92;OK;0
4421;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;29464.61;29464.61;OK;0
4422;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;48348.62;48348.62;OK;0
4423;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;26004.42;26004.42;OK;0
4430;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;27416.73;27416.73;OK;0
4431;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;27416.73;27416.73;OK;0
4432;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;28001.05;28001.05;OK;0
4433;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;32971.12;32971.12;OK;0
4434;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;37379.75;37379.75;OK;0
4435;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;37433.85;37433.85;OK;0
4436;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;40436.52;40436.52;OK;0
4437;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;30660;30660;OK;0
4438;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;37140.24;37140.24;OK;0
4439;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;45780.45;45780.45;OK;0
4448;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;38622.35;38622.35;OK;0
4449;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;38565.05;38565.05;OK;0
4450;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;27416.73;27416.73;OK;0
4451;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;29930;29930;OK;0
4463;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;48980.18;48980.18;OK;0
4473;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;26462.5;26462.5;OK;0
4474;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;28000.06;28000.06;OK;0
4475;CIUDAD DE DIOS NORTE;BS;Fusionado;Pendiente;52030;52030;OK;0
4476;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;52030;52030;OK;0
4477;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;32971.12;32971.12;OK;0
4478;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;31225.65;31225.65;OK;0
4485;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;25258.5;25258.5;OK;0
4492;CIUDAD DE DIOS NORTE;BS;Cambiado;Pendiente;43050;43050;OK;0
4493;CIUDAD DE DIOS NORTE;BS;Fusionado;Pendiente;43050;43050;OK;0
4507;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;32465;32465;OK;0
4508;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;30955;30955;OK;0
4509;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;27416.02;27416.02;OK;0
4510;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;28832.15;28832.15;OK;0
4511;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;28826.63;28826.63;OK;0
4512;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;28829.39;28829.39;OK;0
4513;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;28782.09;28782.09;OK;0
4514;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;39434.76;39434.76;OK;0
4515;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;30622.2;30622.2;OK;0
4516;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;30625.3;30625.3;OK;0
4517;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;59252.54;59252.54;OK;0
4531;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;0;6761.18;ERROR;-6761.18
4553;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;2383.04;28469.66;ERROR;-26086.62
4554;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;28481.25;28481.25;OK;0
4555;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;28286;28286;OK;0
4556;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;39489.8;39489.8;OK;0
4557;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;31710;31710;OK;0
4558;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;29166.72;29166.72;OK;0
4559;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;43778.48;43778.48;OK;0
4560;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;27998.22;27998.22;OK;0
4576;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;31742.15;31742.15;OK;0
4577;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;28000.05;28000.05;OK;0
4578;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;29958.46;39685.73;ERROR;-9727.27
4580;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;32465;32465;OK;0
4581;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;52030;52030;OK;0
4585;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;29425.68;29425.68;OK;0
4586;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;29428.5;29428.5;OK;0
4587;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;29431.5;29431.5;OK;0
4588;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;28583.39;28583.39;OK;0
4589;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;28583.39;28583.39;OK;0
4590;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;28583.39;28583.39;OK;0
4591;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;28582.79;28582.79;OK;0
4592;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;33084.84;33084.84;OK;0
4593;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;31249.8;31249.8;OK;0
4594;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;29414.4;29414.4;OK;0
4595;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;30029.6;30029.6;OK;0
4596;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;30032.96;30032.96;OK;0
4597;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;33975;33975;OK;0
4598;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;31710;31710;OK;0
4599;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;31710;31710;OK;0
4606;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;29422.54;29422.54;OK;0
4607;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;32465;32465;OK;0
4616;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;56322.64;56322.64;OK;0
4617;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;47563.23;47563.23;OK;0
4618;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;53821.28;53821.28;OK;0
4619;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;38844.21;38844.21;OK;0
4631;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;34730;34730;OK;0
4632;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;34730;34730;OK;0
4633;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;29154.95;29154.95;OK;0
4645;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;33975;33975;OK;0
4646;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;33975;33975;OK;0
4647;CIUDAD DE DIOS NORTE;USD;Pagado;Pendiente;0;0;OK;0
4654;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;33220;33220;OK;0
4655;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;33220;33220;OK;0
4656;CIUDAD DE DIOS NORTE;USD;Pagado;Pagado;0;0;OK;0
4657;CIUDAD DE DIOS NORTE;USD;Pagado;Pagado;0;0;OK;0
4658;CIUDAD DE DIOS NORTE;BS;Pagado;Pagado;0;0;OK;0
4661;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;30886.73;30886.73;OK;0
4662;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;30886.73;30886.73;OK;0
4663;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;36080;36080;OK;0
4664;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;34440;34440;OK;0
4674;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;28580.05;28580.05;OK;0
4688;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;33065;32665;ERROR;400
4689;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;48971;48971;OK;0
4690;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;28000.06;28000.06;OK;0
4691;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;28312.5;28312.5;OK;0
4699;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;32465;32465;OK;0
4700;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;31710;31710;OK;0
4706;CIUDAD DE DIOS NORTE;USD;Retenido;Pendiente;7288.34;7288.34;OK;0
4722;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;39379.56;39379.56;OK;0
4723;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;41568.3;41568.3;OK;0
4724;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;39811.3;39811.3;OK;0
4725;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;48720.55;48720.55;OK;0
4726;CIUDAD DE DIOS NORTE;BS;Cambiado;Pendiente;44075;44075;OK;0
4727;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;44625.1;44625.1;OK;0
4728;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;45171.38;45171.38;OK;0
4729;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;51213;51213;OK;0
4730;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;29895;29895;OK;0
4731;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;33975;33975;OK;0
4732;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;33975;33975;OK;0
4733;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;33975;33975;OK;0
4734;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;33975;33975;OK;0
4735;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;45864.5;45864.5;OK;0
4736;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;28000.06;28000.06;OK;0
4737;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;28700.05;28700.05;OK;0
4743;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;33220;33220;OK;0
4745;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;30660;30660;OK;0
4746;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;31390;31390;OK;0
4747;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;15651.94;15651.94;OK;0
4748;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;35777.2;35777.2;OK;0
4749;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;35777.2;35777.2;OK;0
4763;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;28000.06;28000.06;OK;0
4770;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;22938.27;22938.27;OK;0
4771;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;22938.39;22938.39;OK;0
4773;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;31390;31390;OK;0
4774;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;30333.36;30333.36;OK;0
4775;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;30333.38;30333.38;OK;0
4776;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;30333.38;30333.38;OK;0
4777;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;30333.38;30333.38;OK;0
4778;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;30333.18;30333.18;OK;0
4779;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;32460;32460;OK;0
4780;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;36478.72;36478.72;OK;0
4781;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;36478.72;36478.72;OK;0
4782;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;36478.72;36478.72;OK;0
4783;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;36478.72;36478.72;OK;0
4784;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;36478.72;36478.72;OK;0
4785;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;42392.45;42392.45;OK;0
4791;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;32465;32465;OK;0
4792;CIUDAD DE DIOS NORTE;BS;Fusionado;Pendiente;43257.6;43257.6;OK;0
4793;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;44122.75;44122.75;OK;0
4794;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;51833.69;51833.69;OK;0
