"VENTA";"PROYECTO";"MONEDA";"ESTADO ACTUAL";"ESTADO CALCULADO";"SALDO COMERCIAL";"SALDO CONTABLE";"DIF. SALDOS"
"9098";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"6810.99";"6810.99";"OK";""
"9099";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"8977.98";"8977.98";"OK";""
"9100";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"8055.26";"8055.26";"OK";""
"9101";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"6834.34";"6834.34";"OK";""
"9102";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"10928.46";"10928.46";"OK";""
"9103";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"11318.76";"11318.76";"OK";""
"9104";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"11318.76";"11318.76";"OK";""
"9105";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"10254.6";"10254.6";"OK";""
"9106";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"10254.6";"10254.6";"OK";""
"9107";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"17948.52";"17948.52";"OK";""
"9108";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"17948.52";"17948.52";"OK";""
"9109";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"10835.43";"10835.43";"OK";""
"9110";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"8823.6";"8823.6";"OK";""
"9111";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"11663.3";"11663.3";"OK";""
"9112";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"7891.7";"7891.7";"OK";""
"9113";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"7753.41";"7753.41";"OK";""
"9114";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"10928.46";"10928.46";"OK";""
"9115";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"10928.46";"10928.46";"OK";""
"9116";"OKINAWA";"USD";"Retenido";"Pendiente";"6605.06";"6605.06";"OK";""
"9117";"OKINAWA";"USD";"Retenido";"Pendiente";"6967.55";"6967.55";"OK";""
"9118";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"8487.56";"8487.56";"OK";""
"9119";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"8668.8";"8668.8";"OK";""
"9120";"OKINAWA";"USD";"Retenido";"Pendiente";"3610.88";"3610.88";"OK";""
"9121";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"9226.81";"9226.81";"OK";""
"9122";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"8615.29";"8615.29";"OK";""
"9123";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9914.79";"9914.79";"OK";""
"9124";"OKINAWA";"USD";"Pendiente";"Pendiente";"3610.88";"3610.88";"OK";""
"9125";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"11601.01";"11601.01";"OK";""
"9126";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"15052.27";"15052.27";"OK";""
"9127";"OKINAWA";"USD";"Retenido";"Pendiente";"5370.09";"5370.09";"OK";""
"9128";"OKINAWA";"USD";"Retenido";"Pendiente";"5973.6";"5973.6";"OK";""
"9129";"OKINAWA";"USD";"Retenido";"Pendiente";"4742.4";"4742.4";"OK";""
"9130";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"6327.94";"6327.94";"OK";""
"9131";"CIUDAD DE DIOS BISITO";"USD";"Pagado";"Pendiente";"0.16";"0.16";"OK";""
"9132";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"11123.61";"11123.61";"OK";""
"9133";"OKINAWA";"USD";"Pendiente";"Pendiente";"3675.28";"3675.28";"OK";""
"9134";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"7759.62";"7759.62";"OK";""
"9135";"OKINAWA";"USD";"Retenido";"Pendiente";"5740.06";"5740.06";"OK";""
"9136";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"19823.75";"19823.75";"OK";""
"9137";"OKINAWA";"USD";"Retenido";"Pendiente";"5546.24";"5546.24";"OK";""
"9138";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"13583.21";"13583.21";"OK";""
"9139";"OKINAWA";"USD";"Retenido";"Pendiente";"3256.94";"3256.94";"OK";""
"9140";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"10079.11";"10079.11";"OK";""
"9141";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"13059.76";"13059.76";"OK";""
"9142";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"14384.78";"14384.78";"OK";""
"9143";"OKINAWA";"USD";"Pendiente";"Pendiente";"6738.13";"6738.13";"OK";""
"9144";"OKINAWA";"USD";"Pendiente";"Pendiente";"5641.09";"5641.09";"OK";""
"9145";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"8823.19";"8823.19";"OK";""
"9146";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"6543.59";"6543.59";"OK";""
"9147";"OKINAWA";"USD";"Retenido";"Pendiente";"5546.24";"5546.24";"OK";""
"9148";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9391.98";"9391.98";"OK";""
"9149";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"8491.09";"8491.09";"OK";""
"9150";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"8687.56";"8687.56";"OK";""
"9151";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"14805.7";"14547.45";"ERROR";"1"
"9152";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"8400";"8400";"OK";""
"9153";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"10835.43";"10835.43";"OK";""
"9154";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"6660.44";"6660.44";"OK";""
"9155";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"12423.32";"12423.32";"OK";""
"9156";"OKINAWA";"USD";"Retenido";"Pendiente";"3739.84";"3739.84";"OK";""
"9157";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"9536.95";"9536.95";"OK";""
"9158";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"7267.62";"7267.62";"OK";""
"9159";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"7958.34";"7958.34";"OK";""
"9160";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"7958.34";"7958.34";"OK";""
"9161";"OKINAWA";"USD";"Retenido";"Pendiente";"3675.36";"3675.36";"OK";""
"9162";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"8495.06";"8495.06";"OK";""
"9163";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"8055.26";"8055.26";"OK";""
"9164";"OKINAWA";"USD";"Retenido";"Pendiente";"4651.15";"4651.15";"OK";""
"9165";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"8055.26";"8055.26";"OK";""
"9166";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"6660.44";"6660.44";"OK";""
"9167";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"10091.84";"10091.84";"OK";""
"9168";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"9331.7";"9331.7";"OK";""
"9169";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"8977.98";"8977.98";"OK";""
"9170";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"8977.98";"8977.98";"OK";""
"9171";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9132.77";"9132.77";"OK";""
"9172";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"7958.34";"7958.34";"OK";""
"9173";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"7958.34";"7958.34";"OK";""
"9174";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"8124.03";"8124.03";"OK";""
"9175";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"9391.33";"9391.33";"OK";""
"9176";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9379.75";"9379.75";"OK";""
"9177";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"9298.18";"9298.18";"OK";""
"9178";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9785.56";"9785.56";"OK";""
"9179";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"8978.4";"8978.4";"OK";""
"9180";"OKINAWA";"USD";"Pendiente";"Pendiente";"3675.36";"3675.36";"OK";""
"9181";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"10182.69";"10182.69";"OK";""
"9182";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"6660.44";"6660.44";"OK";""
"9183";"OKINAWA";"USD";"Pendiente";"Pendiente";"4742.4";"4742.4";"OK";""
"9184";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"8491.09";"8491.09";"OK";""
"9185";"OKINAWA";"USD";"Pendiente";"Pendiente";"3610.88";"3610.88";"OK";""
"9186";"OKINAWA";"USD";"Retenido";"Pendiente";"3675.36";"3675.36";"OK";""
"9187";"OKINAWA";"USD";"Retenido";"Pendiente";"3675.36";"3675.36";"OK";""
"9188";"CIUDAD DE DIOS LUJAN";"USD";"Cambiado";"Pendiente";"12612.04";"12612.04";"OK";""
"9189";"OKINAWA";"USD";"Retenido";"Pendiente";"4742.4";"4742.4";"OK";""
"9190";"OKINAWA";"USD";"Pendiente";"Pendiente";"3675.36";"3675.36";"OK";""
"9191";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"10536.09";"10536.09";"OK";""
"9192";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"13721.75";"13721.75";"OK";""
"9193";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"10809.07";"10809.07";"OK";""
"9194";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"8641.8";"8641.8";"OK";""
"9195";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"10395.3";"10395.3";"OK";""
"9196";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"16678.64";"16678.64";"OK";""
"9197";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"21813.18";"21813.18";"OK";""
"9198";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"15960.53";"15960.53";"OK";""
"9199";"OKINAWA";"USD";"Pendiente";"Pendiente";"12275.86";"12275.86";"OK";""
"9200";"OKINAWA";"USD";"Pendiente";"Pendiente";"9246.13";"9246.13";"OK";""
"9201";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"13372.54";"13372.54";"OK";""
"9202";"OKINAWA";"USD";"Pendiente";"Pendiente";"4737.52";"4737.52";"OK";""
"9203";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"8977.56";"8977.56";"OK";""
"9204";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9391.98";"9391.98";"OK";""
"9205";"OKINAWA";"USD";"Retenido";"Pendiente";"11555.04";"11555.04";"OK";""
"9206";"OKINAWA";"USD";"Retenido";"Pendiente";"3675.36";"3675.36";"OK";""
"9207";"OKINAWA";"USD";"Retenido";"Pendiente";"3854.32";"3854.32";"OK";""
"9208";"OKINAWA";"USD";"Retenido";"Pendiente";"2565.85";"2565.85";"OK";""
"9209";"OKINAWA";"USD";"Retenido";"Pendiente";"2593.53";"2593.53";"OK";""
"9210";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"7594.22";"7594.22";"OK";""
"9211";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"13927.81";"13927.81";"OK";""
"9212";"OKINAWA";"USD";"Retenido";"Pendiente";"3739.84";"3739.84";"OK";""
"9213";"OKINAWA";"USD";"Retenido";"Pendiente";"3739.84";"3739.84";"OK";""
"9214";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"8610";"8610";"OK";""
"9215";"OKINAWA";"USD";"Pendiente";"Pendiente";"4742.4";"4742.4";"OK";""
"9216";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"8627.41";"8627.41";"OK";""
"9217";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"8641.53";"8641.53";"OK";""
"9218";"OKINAWA";"USD";"Pendiente";"Pendiente";"6913.6";"6913.6";"OK";""
"9219";"OKINAWA";"USD";"Pendiente";"Pendiente";"6913.6";"6913.6";"OK";""
"9220";"OKINAWA";"USD";"Pendiente";"Pendiente";"6913.6";"6913.6";"OK";""
"9221";"OKINAWA";"USD";"Pendiente";"Pendiente";"9867.09";"9867.09";"OK";""
"9222";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"10268.89";"10268.89";"OK";""
"9223";"CIUDAD DE DIOS LUJAN";"USD";"Fusionado";"Pendiente";"15316.35";"15316.35";"OK";""
"9224";"CIUDAD DE DIOS LUJAN";"USD";"Fusionado";"Pendiente";"15316.35";"15316.35";"OK";""
"9225";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"15316.35";"15316.35";"OK";""
"9226";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"10822.31";"10822.31";"OK";""
"9227";"OKINAWA";"USD";"Retenido";"Pendiente";"6913.6";"6913.6";"OK";""
"9228";"OKINAWA";"USD";"Retenido";"Pendiente";"4825.6";"4825.6";"OK";""
"9229";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"7818";"7818";"OK";""
"9230";"OKINAWA";"USD";"Retenido";"Pendiente";"6869.1";"6869.1";"OK";""
"9231";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"14619.12";"14619.12";"OK";""
"9232";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"6777.29";"6777.29";"OK";""
"9233";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"6777.29";"6777.29";"OK";""
"9234";"OKINAWA";"USD";"Retenido";"Pendiente";"3739.84";"3739.84";"OK";""
"9235";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"6777.29";"6777.29";"OK";""
"9236";"OKINAWA";"USD";"Retenido";"Pendiente";"3739.84";"3739.84";"OK";""
"9237";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"8491.53";"8491.53";"OK";""
"9238";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"10123";"10123";"OK";""
"9239";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"9287.56";"9287.56";"OK";""
"9240";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"10123";"10123";"OK";""
"9241";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"9287.56";"9287.56";"OK";""
"9242";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"9287.56";"9287.56";"OK";""
"9243";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"9287.56";"9287.56";"OK";""
"9244";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"9287.56";"9287.56";"OK";""
"9245";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"9287.56";"9287.56";"OK";""
"9246";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"9287.56";"9287.56";"OK";""
"9247";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"10123";"10123";"OK";""
"9248";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"11209.07";"11209.07";"OK";""
"9249";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"9287.56";"9287.56";"OK";""
"9250";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"10123";"10123";"OK";""
"9251";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"9287.56";"9287.56";"OK";""
"9252";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"9287.56";"9287.56";"OK";""
"9253";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"9287.56";"9287.56";"OK";""
"9254";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"10123";"10123";"OK";""
"9255";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"10123";"10123";"OK";""
"9256";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"9287.56";"9287.56";"OK";""
"9257";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"9287.56";"9287.56";"OK";""
"9258";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"9287.56";"9287.56";"OK";""
"9259";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"10273";"10273";"OK";""
"9260";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"9437.56";"9437.56";"OK";""
"9261";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"10273";"10273";"OK";""
"9262";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"10273";"10273";"OK";""
"9263";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"15094.5";"15094.5";"OK";""
"9264";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9437.56";"9437.56";"OK";""
"9265";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"9437.56";"9437.56";"OK";""
"9266";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"9437.56";"9437.56";"OK";""
"9267";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"9437.56";"9437.56";"OK";""
"9268";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"12305.9";"12305.9";"OK";""
"9269";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"9037.21";"9037.21";"OK";""
"9270";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"7913.86";"7913.86";"OK";""
"9271";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"12994.83";"12994.83";"OK";""
"9272";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"9287.56";"9287.56";"OK";""
"9273";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"13754.43";"13754.43";"OK";""
"9274";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"9437.56";"9437.56";"OK";""
"9275";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"9941.02";"9941.02";"OK";""
"9276";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"13754.76";"13754.76";"OK";""
"9277";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"6842.7";"6842.7";"OK";""
"9278";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"8787.56";"8787.56";"OK";""
"9279";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"19230.56";"19230.56";"OK";""
"9280";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"13624.76";"13624.76";"OK";""
"9281";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"7293.75";"7293.75";"OK";""
"9282";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"17214.15";"17214.15";"OK";""
"9283";"CIUDAD DE DIOS BISITO";"USD";"Pagado";"Pendiente";"6082.84";"6082.84";"OK";""
"9284";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9287.56";"9287.56";"OK";""
"9285";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"8787.56";"8787.56";"OK";""
"9286";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"17114.61";"17114.61";"OK";""
"9287";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"9386.29";"9386.29";"OK";""
"9288";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"10683.45";"10683.45";"OK";""
"9289";"OKINAWA";"USD";"Retenido";"Pendiente";"8749.92";"8749.92";"OK";""
"9290";"OKINAWA";"USD";"Retenido";"Pendiente";"3804.32";"3804.32";"OK";""
"9291";"OKINAWA";"USD";"Retenido";"Pendiente";"6183.2";"6183.2";"OK";""
"9292";"OKINAWA";"USD";"Retenido";"Pendiente";"6932.2";"6932.2";"OK";""
"9293";"OKINAWA";"USD";"Retenido";"Pendiente";"3804.32";"3804.32";"OK";""
"9294";"OKINAWA";"USD";"Retenido";"Pendiente";"4742";"4742";"OK";""
"9295";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9287.56";"9287.56";"OK";""
"9296";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"10409.6";"10409.6";"OK";""
"9297";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"8787.56";"8787.56";"OK";""
"9298";"OKINAWA";"USD";"Retenido";"Pendiente";"4908.8";"4908.8";"OK";""
"9299";"OKINAWA";"USD";"Retenido";"Pendiente";"10037.21";"10037.21";"OK";""
"9300";"OKINAWA";"USD";"Retenido";"Pendiente";"7032.8";"7032.8";"OK";""
"9301";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"8938";"8938";"OK";""
"9302";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"6549.98";"6549.98";"OK";""
"9303";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"13423.55";"13423.55";"OK";""
"9304";"OKINAWA";"USD";"Retenido";"Pendiente";"4742";"4742";"OK";""
"9305";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"27784.91";"27784.91";"OK";""
"9306";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"9133.2";"9133.2";"OK";""
"9307";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"9624.44";"9624.44";"OK";""
"9308";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"9830.7";"9830.7";"OK";""
"9309";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"9767.94";"9767.94";"OK";""
"9310";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"9133.2";"9133.2";"OK";""
"9311";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"8938";"8938";"OK";""
"9312";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"9624.44";"9624.44";"OK";""
"9313";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"8237.58";"8237.58";"OK";""
"9314";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"10123";"10123";"OK";""
"9315";"OKINAWA";"USD";"Retenido";"Pendiente";"3804.32";"3804.32";"OK";""
"9316";"OKINAWA";"USD";"Retenido";"Pendiente";"3804.32";"3804.32";"OK";""
"9317";"OKINAWA";"USD";"Retenido";"Pendiente";"6608";"6608";"OK";""
"9318";"OKINAWA";"USD";"Retenido";"Pendiente";"3732.48";"3732.48";"OK";""
"9319";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"11304.26";"11304.26";"OK";""
"9320";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"13321.26";"13321.26";"OK";""
"9321";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"17609.78";"17609.78";"OK";""
"9322";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"6894.14";"6894.14";"OK";""
"9323";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"10096.8";"10096.8";"OK";""
"9324";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"7969.13";"7969.13";"OK";""
"9325";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"10405.68";"10405.68";"OK";""
"9326";"OKINAWA";"USD";"Retenido";"Pendiente";"3804.32";"3804.32";"OK";""
"9327";"OKINAWA";"USD";"Retenido";"Pendiente";"3804.32";"3804.32";"OK";""
"9328";"OKINAWA";"USD";"Retenido";"Pendiente";"3804.32";"3804.32";"OK";""
"9329";"OKINAWA";"USD";"Retenido";"Pendiente";"3804.32";"3804.32";"OK";""
"9330";"OKINAWA";"USD";"Retenido";"Pendiente";"3804.32";"3804.32";"OK";""
"9331";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"10094.59";"10094.59";"OK";""
"9332";"OKINAWA";"USD";"Retenido";"Pendiente";"3804.32";"3804.32";"OK";""
"9333";"OKINAWA";"USD";"Retenido";"Pendiente";"3804.32";"3804.32";"OK";""
"9334";"LA QUINTA";"USD";"Retenido";"Pendiente";"20414.08";"20414.08";"OK";""
"9335";"OKINAWA";"USD";"Retenido";"Pendiente";"3804.32";"3804.32";"OK";""
"9336";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"8237.58";"8237.58";"OK";""
"9337";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"15580.43";"15580.43";"OK";""
"9338";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"15580.43";"15580.43";"OK";""
"9339";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"6894.14";"6894.14";"OK";""
"9340";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"8788";"8788";"OK";""
"9341";"OKINAWA";"USD";"Retenido";"Pendiente";"4908.8";"4908.8";"OK";""
"9342";"OKINAWA";"USD";"Retenido";"Pendiente";"3804.32";"3804.32";"OK";""
"9343";"OKINAWA";"USD";"Retenido";"Pendiente";"3804.32";"3804.32";"OK";""
"9344";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"8638";"8638";"OK";""
"9345";"OKINAWA";"USD";"Pendiente";"Pendiente";"7032.8";"7032.8";"OK";""
"9346";"OKINAWA";"USD";"Retenido";"Pendiente";"3804.32";"3804.32";"OK";""
"9347";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9287.56";"9287.56";"OK";""
"9348";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"8638";"8638";"OK";""
"9349";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"8788";"8788";"OK";""
"9350";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"8788";"8788";"OK";""
"9351";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"8641.5";"8641.5";"OK";""
