"107";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"108";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"109";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"110";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"111";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"112";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"113";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"114";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"115";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"116";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"117";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"118";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"119";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"120";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"121";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"122";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4530.6";"4530.6";""
"123";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2627.43";"2627.43";""
"124";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2476.98";"2476.98";""
"125";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3060.32";"3060.32";""
"126";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"127";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"128";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"129";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"130";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2250.99";"2250.99";""
"131";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2824.35";"2824.35";""
"132";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"329.66";"329.66";""
"133";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2638.11";"2638.11";""
"134";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"135";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"136";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2313.92";"2313.92";""
"137";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"1753.02";"1753.02";""
"138";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"139";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"140";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2160.38";"2160.38";""
"141";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"142";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2160.38";"2160.38";""
"143";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"5869.92";"5869.92";""
"144";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"145";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"3515.67";"3515.67";""
"146";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3350.77";"3350.77";""
"147";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"148";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"149";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2030.4";"2030.4";""
"150";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"151";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"152";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"3492.49";"3492.49";""
"153";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"0";"0";""
"154";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"0";"0";""
"155";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3160.92";"3160.92";""
"156";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"157";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"158";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"159";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"160";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pagado";"0";"0";""
"161";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"162";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"163";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2452.41";"2452.41";""
"164";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"979.12";"979.12";""
"165";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3077.55";"3077.55";""
"166";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"167";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2160.38";"2160.38";""
"168";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"169";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"170";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"171";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"172";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"173";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"174";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"888.24";"888.24";""
"175";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"176";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"177";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3487.2";"3487.2";""
"178";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2948.46";"2948.46";""
"179";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2820.74";"2820.74";""
"180";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3391.25";"3391.25";""
"181";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"2279.06";"2279.06";""
"182";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"183";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"184";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"185";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"186";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"187";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"188";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"189";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"190";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"191";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2834.38";"2834.38";""
"192";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3719.77";"3719.77";""
"193";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"194";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3161.29";"3161.29";""
"195";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"196";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"197";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"198";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2742.99";"2742.99";""
"199";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2949.91";"2949.91";""
"200";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"201";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"202";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"203";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"204";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2765.84";"2765.84";""
"205";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2100.85";"2100.85";""
"206";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3297.49";"3297.49";""
"207";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3503.35";"3503.35";""
"208";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2633.55";"2633.55";""
"209";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2633.55";"2633.55";""
"210";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"1929.31";"1929.31";""
"211";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2925.82";"2925.82";""
"212";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3246.8";"3246.8";""
"213";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2777.34";"2777.34";""
"214";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2792.74";"2792.74";""
"215";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"216";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"217";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"218";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"219";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2159.58";"2159.58";""
"220";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"221";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"222";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"223";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"224";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3500.06";"3500.06";""
"225";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4254.97";"4254.97";""
"226";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3086.74";"3086.74";""
"227";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2837.04";"2837.04";""
"228";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"1929.32";"1929.32";""
"229";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"230";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"231";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"3601.41";"3601.41";""
"232";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"3601.41";"3601.41";""
"233";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"3601.41";"3601.41";""
"234";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"235";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"236";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"237";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"238";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2251.97";"2251.97";""
"239";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2315.39";"2315.39";""
"240";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"1875.01";"1875.01";""
