"VENTA";"PROYECTO";"MONEDA";"ESTADO ACTUAL";"ESTADO CALCULADO";"SALDO COMERCIAL";"SALDO CONTABLE";"DIF. SALDOS"
"2322";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"5582.02";"5582.02";"";"OK"
"2323";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"3615.99";"3615.99";"";"OK"
"2324";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"5259.64";"5259.64";"";"OK"
"2325";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3544.99";"3544.99";"";"OK"
"2326";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"5740.35";"5740.35";"";"OK"
"2327";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"6180.75";"6180.75";"";"OK"
"2328";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"4965.62";"4965.62";"";"OK"
"2329";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3741.55";"3741.55";"";"OK"
"2336";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"5473.15";"5473.15";"";"OK"
"2337";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"5472.09";"5472.09";"";"OK"
"2338";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2339";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"5051.07";"5051.07";"";"OK"
"2340";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2341";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2342";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2343";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3958.61";"3958.61";"";"OK"
"2344";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pagado";"0";"0";"";"OK"
"2345";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pagado";"0";"0";"";"OK"
"2346";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pagado";"0";"0";"";"OK"
"2347";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"5165.53";"5165.53";"";"OK"
"2348";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3475.51";"3475.51";"";"OK"
"2349";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4277.21";"4277.21";"";"OK"
"2350";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4277.21";"4277.21";"";"OK"
"2351";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"4140.44";"4140.44";"";"OK"
"2352";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"4221.79";"4221.79";"";"OK"
"2353";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"4181.22";"4181.22";"";"OK"
"2354";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"4140.44";"4140.44";"";"OK"
"2355";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"4140.44";"4140.44";"";"OK"
"2356";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"4074.93";"4074.93";"";"OK"
"2357";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3295.91";"3295.91";"";"OK"
"2358";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2361";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pagado";"0";"0";"";"OK"
"2362";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"3816.48";"3816.48";"";"OK"
"2363";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3756.56";"3756.56";"";"OK"
"2364";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3756.56";"3756.56";"";"OK"
"2365";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"4098.85";"4098.85";"";"OK"
"2370";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"4262.13";"4262.13";"";"OK"
"2371";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"4262.14";"4262.14";"";"OK"
"2372";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"3816.47";"3816.47";"";"OK"
"2373";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3816.47";"3816.47";"";"OK"
"2374";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3816.47";"3816.47";"";"OK"
"2375";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3741.54";"3741.54";"";"OK"
"2376";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"4058.22";"4058.22";"";"OK"
"2377";"CIUDAD DE DIOS BISITO";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2378";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"5709.72";"5709.72";"";"OK"
"2379";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"5204.74";"5204.74";"";"OK"
"2380";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"4297.77";"4297.77";"";"OK"
"2381";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"4808.18";"4808.18";"";"OK"
"2382";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"6460.4";"6460.4";"";"OK"
"2383";"CIUDAD DE DIOS BISITO";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2384";"CIUDAD DE DIOS BISITO";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2386";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"2869.97";"2869.97";"";"OK"
"2387";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2388";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2389";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"3816.48";"3816.48";"";"OK"
"2390";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"3816.48";"3816.48";"";"OK"
"2391";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"3615.98";"3615.98";"";"OK"
"2392";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3741.54";"3741.54";"";"OK"
"2393";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3666.12";"3666.12";"";"OK"
"2394";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"4219.03";"4219.03";"";"OK"
"2395";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"6585.85";"6585.85";"";"OK"
"2396";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3197.01";"3197.01";"";"OK"
"2397";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3197.01";"3197.01";"";"OK"
"2398";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4058.22";"4058.22";"";"OK"
"2399";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4058.22";"4058.22";"";"OK"
"2400";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4058.22";"4058.22";"";"OK"
"2401";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4058.22";"4058.22";"";"OK"
"2402";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3816.47";"3816.47";"";"OK"
"2403";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"4099.22";"4099.22";"";"OK"
"2405";"CIUDAD DE DIOS NORTE";"USD";"Pagado";"Pendiente";"1965.89";"1965.89";"";"OK"
"2406";"CIUDAD DE DIOS NORTE";"USD";"Pagado";"Pendiente";"2377.45";"2377.45";"";"OK"
"2407";"CIUDAD DE DIOS NORTE";"USD";"Pagado";"Pendiente";"6679.72";"6679.72";"";"OK"
"2408";"CIUDAD DE DIOS NORTE";"USD";"Pagado";"Pendiente";"3930.92";"3930.92";"";"OK"
"2409";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"5181.14";"5181.14";"";"OK"
"2410";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3917.99";"3917.99";"";"OK"
"2411";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4106.34";"4106.34";"";"OK"
"2412";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"4347.5";"4347.5";"";"OK"
"2413";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3996.98";"3996.98";"";"OK"
"2414";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4796.25";"4796.25";"";"OK"
"2415";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2416";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2013.05";"2013.05";"";"OK"
"2417";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3959.99";"3959.99";"";"OK"
"2418";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"4094.53";"4094.53";"";"OK"
"2419";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"5379.99";"5379.99";"";"OK"
"2420";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"5364.13";"5364.13";"";"OK"
"2421";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3356.89";"3356.89";"";"OK"
"2425";"CIUDAD DE DIOS NORTE";"BS";"Pendiente";"Pendiente";"37180.24";"37180.24";"";"OK"
"2426";"CIUDAD DE DIOS NORTE";"BS";"Pendiente";"Pendiente";"37180.24";"37180.24";"";"OK"
"2521";"CIUDAD DE DIOS NORTE";"BS";"Pagado";"Pendiente";"29166.72";"29166.72";"";"OK"
"2522";"CIUDAD DE DIOS NORTE";"BS";"Pagado";"Pendiente";"29166.72";"29166.72";"";"OK"
"2550";"CIUDAD DE DIOS NORTE";"BS";"Pagado";"Pendiente";"21388.96";"21388.96";"";"OK"
"2551";"CIUDAD DE DIOS NORTE";"BS";"Pagado";"Pendiente";"21388.96";"21388.96";"";"OK"
"2552";"CIUDAD DE DIOS NORTE";"BS";"Fusionado";"Pendiente";"32293.82";"32293.82";"";"OK"
"2553";"CIUDAD DE DIOS NORTE";"BS";"Pendiente";"Pendiente";"35895";"35895";"";"OK"
"2559";"CIUDAD DE DIOS NORTE";"BS";"Pagado";"Pendiente";"41262.4";"41262.4";"";"OK"
"2566";"CIUDAD DE DIOS NORTE";"BS";"Pagado";"Pendiente";"27610.74";"27610.74";"";"OK"
"2569";"CIUDAD DE DIOS NORTE";"BS";"Pendiente";"Pendiente";"51392";"51392";"";"OK"
"2608";"CIUDAD DE DIOS NORTE";"BS";"Fusionado";"Pendiente";"48698.54";"48698.54";"";"OK"
"2609";"CIUDAD DE DIOS NORTE";"BS";"Pendiente";"Pendiente";"32269.6";"32269.6";"";"OK"
"2610";"CIUDAD DE DIOS NORTE";"BS";"Pendiente";"Pendiente";"32269.6";"32269.6";"";"OK"
"2422";"CIUDAD DE DIOS BISITO";"USD";"Pagado";"Pendiente";"2775.27";"2775.27";"";"OK"
"2423";"CIUDAD DE DIOS NORTE";"USD";"Pagado";"Pendiente";"2827.5";"2827.5";"";"OK"
"2424";"CIUDAD DE DIOS NORTE";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2427";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"5439.26";"5439.26";"";"OK"
"2428";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"5062.84";"5062.84";"";"OK"
"2429";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2430";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4793.11";"4793.11";"";"OK"
"2431";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3889.79";"3889.79";"";"OK"
"2432";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4110.32";"4110.32";"";"OK"
"2433";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3889.79";"3889.79";"";"OK"
"2434";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"5902.67";"5902.67";"";"OK"
"2435";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"3757.4";"3757.4";"";"OK"
"2436";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3678.3";"3678.3";"";"OK"
"2437";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"5025.07";"5025.07";"";"OK"
"2438";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"8485.17";"8485.17";"";"OK"
"2439";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pagado";"0";"0";"";"OK"
"2440";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pagado";"0";"0";"";"OK"
"2441";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4058.22";"4058.22";"";"OK"
"2442";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"4099.63";"4099.63";"";"OK"
"2443";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"4221.78";"4221.78";"";"OK"
"2444";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"4222.3";"4222.3";"";"OK"
"2445";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3617.56";"3617.56";"";"OK"
"2446";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3617.56";"3617.56";"";"OK"
"2447";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4780.41";"4780.41";"";"OK"
"2448";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"4110.31";"4110.31";"";"OK"
"2449";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"4221.78";"4221.78";"";"OK"
"2450";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2451";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2452";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2453";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3545";"3545";"";"OK"
"2454";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4142.12";"4142.12";"";"OK"
"2455";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"4038.29";"4038.29";"";"OK"
"2456";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"4038.3";"4038.3";"";"OK"
"2457";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"3544.78";"3544.78";"";"OK"
"2458";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"3544.56";"3544.56";"";"OK"
"2459";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2460";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2461";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2462";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2463";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2464";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2465";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2466";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2467";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2468";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2469";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2470";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2471";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2472";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2473";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2474";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2475";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2476";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2477";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2478";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2479";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2480";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2481";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2482";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2483";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2484";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2485";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2486";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2487";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2488";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"3871.32";"3871.32";"";"OK"
"2489";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3590.19";"3590.19";"";"OK"
"2490";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2491";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2492";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2493";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2494";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2495";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2496";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2497";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2498";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2499";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2500";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2501";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2502";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2503";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2504";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2505";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2506";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2507";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2508";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"5732";"5732";"";"OK"
"2509";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"5359";"5359";"";"OK"
"2510";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"6044.63";"6044.63";"";"OK"
"2511";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2512";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2513";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"3890.91";"3890.91";"";"OK"
"2514";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"4732.68";"4732.68";"";"OK"
"2515";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"4617.99";"4617.99";"";"OK"
"2516";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3848.56";"3848.56";"";"OK"
"2517";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"4099.44";"4099.44";"";"OK"
"2518";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"4099.44";"4099.44";"";"OK"
"2519";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4367.3";"4367.3";"";"OK"
"2520";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"7053.87";"7053.87";"";"OK"
"2523";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"6274.55";"6274.55";"";"OK"
"2524";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"8756.6";"8756.6";"";"OK"
"2525";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"5708.22";"5708.22";"";"OK"
"2526";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3283.27";"3283.27";"";"OK"
"2527";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"5062.82";"5062.82";"";"OK"
"2528";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"5062.82";"5062.82";"";"OK"
"2529";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0.01";"0.01";"";"OK"
"2530";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4479.61";"4479.61";"";"OK"
"2531";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"4181.12";"4181.12";"";"OK"
"2532";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"4075.97";"4075.97";"";"OK"
"2533";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"4075.97";"4075.97";"";"OK"
"2534";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"5729.46";"5729.46";"";"OK"
"2535";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4567.78";"4567.78";"";"OK"
"2536";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2537";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4567.78";"4567.78";"";"OK"
"2538";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4567.78";"4567.78";"";"OK"
"2539";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2540";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"5928.21";"5928.21";"";"OK"
"2541";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0.01";"0.01";"";"OK"
"2542";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"4140.44";"4140.44";"";"OK"
"2543";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"4140.44";"4140.44";"";"OK"
"2544";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"4181.22";"4181.22";"";"OK"
"2545";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"4140.44";"4140.44";"";"OK"
"2546";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"4140.44";"4140.44";"";"OK"
"2547";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3601.86";"3601.86";"";"OK"
"2548";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3615.98";"3615.98";"";"OK"
"2549";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"10923.77";"10923.77";"";"OK"
"2554";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"4099.32";"4099.32";"";"OK"
"2555";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3998.53";"3998.53";"";"OK"
"2556";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3816.47";"3816.47";"";"OK"
"2557";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3816.47";"3816.47";"";"OK"
"2558";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2560";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"3793.76";"3793.76";"";"OK"
"2561";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3615.98";"3615.98";"";"OK"
"2562";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4045.58";"4045.58";"";"OK"
"2563";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3741.55";"3741.55";"";"OK"
"2564";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3816.47";"3816.47";"";"OK"
"2565";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"5696.86";"5696.86";"";"OK"
"2567";"CIUDAD DE DIOS NORTE";"USD";"Pagado";"Pendiente";"0.32";"0.32";"";"OK"
"2568";"CIUDAD DE DIOS NORTE";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"2570";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"6062.39";"6062.39";"";"OK"
"2571";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"5604.92";"5604.92";"";"OK"
"2572";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"5579.99";"5579.99";"";"OK"
"2573";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4160.16";"4160.16";"";"OK"
"2574";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4160.16";"4160.16";"";"OK"
"2575";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"4262.14";"4262.14";"";"OK"
