"VENTA";"PROYECTO";"MONEDA";"ESTADO ACTUAL";"ESTADO CALCULADO";"SALDO COMERCIAL";"SALDO CONTABLE";"DIF. SALDOS"
"8303";"RENACER II";"USD";"Pagado";"Pagado";"0";"0";"OK";""
"8304";"RENACER II";"USD";"Pagado";"Pagado";"0";"0";"OK";""
"8305";"PUERTO FUTURO";"USD";"Pendiente";"Pendiente";"3032.02";"3032.02";"OK";""
"8306";"RENACER II";"USD";"Retenido";"Pendiente";"7860.35";"7860.35";"OK";""
"8307";"RENACER II";"USD";"Retenido";"Pendiente";"7603.1";"7603.1";"OK";""
"8308";"RENACER";"USD";"Retenido";"Pendiente";"10807.3";"10807.3";"OK";""
"8309";"RENACER II";"USD";"Retenido";"Pendiente";"6238.66";"6238.66";"OK";""
"8310";"RENACER II";"USD";"Retenido";"Pendiente";"5350";"5350";"OK";""
"8311";"RENACER II";"USD";"Retenido";"Pendiente";"7774.93";"7774.93";"OK";""
"8312";"RENACER II";"USD";"Retenido";"Pendiente";"5291.57";"5291.57";"OK";""
"8313";"RENACER II";"USD";"Pagado";"Pagado";"0";"0";"OK";""
"8314";"PUERTO FUTURO";"USD";"Pendiente";"Pendiente";"2470";"2470";"OK";""
"8315";"PUERTO FUTURO";"USD";"Pendiente";"Pendiente";"2470";"2470";"OK";""
"8316";"PUERTO FUTURO";"USD";"Retenido";"Pendiente";"3764.77";"3764.77";"OK";""
"8317";"PUERTO FUTURO";"USD";"Pendiente";"Pendiente";"2340.85";"2340.85";"OK";""
"8318";"RENACER";"USD";"Retenido";"Pendiente";"13838.33";"13838.33";"OK";""
"8319";"RENACER II";"USD";"Retenido";"Pendiente";"5400";"5400";"OK";""
"8320";"PUERTO FUTURO";"USD";"Pendiente";"Pendiente";"4758.4";"4758.4";"OK";""
"8321";"PUERTO FUTURO";"USD";"Pagado";"Pagado";"0";"0";"OK";""
"8322";"RENACER II";"USD";"Retenido";"Pendiente";"6238.66";"6238.66";"OK";""
"8323";"RENACER II";"USD";"Retenido";"Pendiente";"6238.66";"6238.66";"OK";""
"8324";"RENACER II";"USD";"Retenido";"Pendiente";"5950";"5950";"OK";""
"8325";"RENACER II";"USD";"Retenido";"Pendiente";"5350";"5350";"OK";""
"8326";"RENACER";"USD";"Fusionado";"Pendiente";"9318.46";"9318.46";"OK";""
"8327";"RENACER II";"USD";"Pagado";"Pendiente";"3000";"3000";"OK";""
"8328";"RENACER II";"USD";"Pendiente";"Pendiente";"5599.05";"5599.05";"OK";""
"8329";"RENACER II";"USD";"Retenido";"Pendiente";"5233.35";"5233.35";"OK";""
"8330";"RENACER II";"USD";"Pagado";"Pendiente";"6798.83";"6798.83";"OK";""
"8331";"RENACER II";"USD";"Pendiente";"Pendiente";"5719.17";"5719.17";"OK";""
"8332";"RENACER II";"USD";"Retenido";"Pendiente";"5339.81";"5339.81";"OK";""
"8333";"RENACER II";"USD";"Retenido";"Pendiente";"5345.4";"5345.4";"OK";""
"8334";"RENACER II";"USD";"Retenido";"Pendiente";"5345.4";"5345.4";"OK";""
"8335";"RENACER II";"USD";"Retenido";"Pendiente";"5690.19";"5690.19";"OK";""
"8336";"RENACER II";"USD";"Retenido";"Pendiente";"5350";"5350";"OK";""
"8337";"RENACER II";"USD";"Pendiente";"Pendiente";"5277.19";"5277.19";"OK";""
"8338";"RENACER II";"USD";"Pendiente";"Pendiente";"5291.87";"5291.87";"OK";""
"8339";"RENACER II";"USD";"Pendiente";"Pendiente";"6182.09";"6182.09";"OK";""
"8340";"RENACER II";"USD";"Pendiente";"Pendiente";"6182.09";"6182.09";"OK";""
"8341";"RENACER II";"USD";"Pendiente";"Pendiente";"6182.09";"6182.09";"OK";""
"8342";"RENACER II";"USD";"Pendiente";"Pendiente";"3945.56";"3945.56";"OK";""
"8343";"RENACER";"USD";"Pendiente";"Pendiente";"8833.51";"8833.51";"OK";""
"8344";"RENACER";"USD";"Pendiente";"Pendiente";"8833.51";"8833.51";"OK";""
"8345";"RENACER";"USD";"Pendiente";"Pendiente";"11711.86";"11711.86";"OK";""
"8346";"RENACER";"USD";"Pendiente";"Pendiente";"11711.86";"11711.86";"OK";""
"8347";"RENACER II";"USD";"Pendiente";"Pendiente";"5950";"5950";"OK";""
"8348";"RENACER II";"USD";"Pagado";"Pendiente";"3494.97";"3494.97";"OK";""
"8349";"RENACER II";"USD";"Pagado";"Pendiente";"3494.97";"3494.97";"OK";""
"8350";"PUERTO FUTURO";"USD";"Pagado";"Pagado";"1350";"1350";"OK";""
"8351";"RENACER II";"USD";"Retenido";"Pendiente";"5300";"5300";"OK";""
"8352";"RENACER II";"USD";"Pendiente";"Pendiente";"5300";"5300";"OK";""
"8353";"RENACER";"USD";"Retenido";"Pendiente";"13136.75";"13136.75";"OK";""
"8354";"PUERTO FUTURO";"USD";"Pagado";"Pagado";"0";"0";"OK";""
"8355";"RENACER";"USD";"Retenido";"Pendiente";"12173.3";"12173.3";"OK";""
"8356";"DUNAS DEL URUBO";"USD";"Retenido";"Pendiente";"18659.56";"18659.56";"OK";""
"8357";"RENACER II";"USD";"Retenido";"Pendiente";"9497.63";"9497.63";"OK";""
"8358";"RENACER II";"USD";"Retenido";"Pendiente";"6800";"6800";"OK";""
"8359";"DUNAS DEL URUBO";"USD";"Retenido";"Pendiente";"30589.03";"30589.03";"OK";""
"8360";"PUERTO FUTURO";"USD";"Pendiente";"Pendiente";"2050";"2050";"OK";""
"8361";"RENACER II";"USD";"Retenido";"Pendiente";"5385.63";"5385.63";"OK";""
"8362";"DUNAS DEL URUBO";"USD";"Retenido";"Pendiente";"23362.4";"23362.4";"OK";""
"8363";"DUNAS DEL URUBO";"USD";"Retenido";"Pendiente";"23037.12";"23037.12";"OK";""
"8364";"DUNAS DEL URUBO";"USD";"Retenido";"Pendiente";"22879.04";"22879.04";"OK";""
"8365";"DUNAS DEL URUBO";"USD";"Retenido";"Pendiente";"35979.92";"35979.92";"OK";""
"8366";"DUNAS DEL URUBO";"USD";"Retenido";"Pendiente";"26729.01";"26729.01";"OK";""
"8367";"DUNAS DEL URUBO";"USD";"Retenido";"Pendiente";"33928.68";"33928.68";"OK";""
"8368";"DUNAS DEL URUBO";"USD";"Pendiente";"Pendiente";"23370.04";"23370.04";"OK";""
"8369";"DUNAS DEL URUBO";"USD";"Pendiente";"Pendiente";"21067.13";"21067.13";"OK";""
"8370";"DUNAS DEL URUBO";"USD";"Pendiente";"Pendiente";"21019.5";"21019.5";"OK";""
"8371";"DUNAS DEL URUBO";"USD";"Fusionado";"Pendiente";"23500";"23500";"OK";""
"8372";"RENACER II";"USD";"Retenido";"Pendiente";"5570.57";"5570.57";"OK";""
"8373";"PUERTO FUTURO";"USD";"Retenido";"Pendiente";"4100";"4100";"OK";""
"8374";"PUERTO FUTURO";"USD";"Pagado";"Pagado";"0";"0";"OK";""
"8375";"PUERTO FUTURO";"USD";"Pendiente";"Pendiente";"2021.31";"2021.31";"OK";""
"8376";"RENACER II";"USD";"Retenido";"Pendiente";"6813.79";"6813.79";"OK";""
"8377";"PUERTO FUTURO";"USD";"Retenido";"Pendiente";"1998.67";"1998.67";"OK";""
"8378";"RENACER";"USD";"Pendiente";"Pendiente";"9600";"9600";"OK";""
"8379";"RENACER";"USD";"Retenido";"Pendiente";"8124.38";"8124.38";"OK";""
