VENTA;PROYECTO;MONEDA;ESTADO ACTUAL;ESTADO CALCULADO;SALDO COMERCIAL;SALDO CONTABLE;OBS. DIF. SALDOS;DIF. SALDOS
5001;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5234.74;5234.73;OK;
5002;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;6524.39;6524.39;OK;
5003;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;5812.23;5812.23;OK;
5010;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5518.23;5518.91;OK;
5011;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4199.4;4199.4;OK;
5012;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4199.1;4199.11;OK;
5024;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4281.51;4281.51;OK;
5042;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5298;5298.02;OK;
5057;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;6245.58;6245.58;OK;
5065;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5143.58;5143.58;OK;
5066;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5838.37;5839.05;OK;
5069;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5779.13;5779.11;OK;
5075;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5786.21;5786.21;OK;
5085;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4904.19;4904.19;OK;
5088;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;4378.68;4378.66;OK;
5089;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;4663.27;4663.26;OK;
5091;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5163.28;5163.75;OK;
5096;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4904.2;4904.2;OK;
5097;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5291.86;5291.87;OK;
5111;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;5298.03;5298.67;OK;
5112;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;5298.03;5298.67;OK;
5113;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;5298.03;5298.67;OK;
5114;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;5011.49;5012.08;OK;
5115;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;5008.71;5009.32;OK;
5116;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;5006.08;5006.08;OK;
5123;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4876.77;4876.79;OK;
5132;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;3757.71;5089.1;ERROR;1
5133;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;5938.77;5938.78;OK;
5160;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4782.56;4782.56;OK;
5167;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;5937.42;5842.12;ERROR;1
5168;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;6019.99;6019.99;OK;
5169;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;6019.99;6019.99;OK;
5187;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5406.22;5406.23;OK;
5188;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;6202.64;6202.63;OK;
5189;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4836.41;4836.27;OK;
5206;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5211.43;5211.44;OK;
5207;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5211.43;5211.44;OK;
5215;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5391.96;5391.97;OK;
5222;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;5500;5500;OK;
5223;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4958.7;4958.7;OK;
5226;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4557.66;4558.2;OK;
5228;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;0;0.04;OK;
5244;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4391.34;4391.35;OK;
5245;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4391.34;4391.35;OK;
5260;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;4959.62;4959.62;OK;
5261;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;4868.02;4868.03;OK;
5278;CIUDAD DE DIOS BISITO;USD;Fusionado;Pendiente;5397.7;5397.69;OK;
5279;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5394.7;5394.69;OK;
5285;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4187.95;4187.48;OK;
5299;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;4209.81;4209.81;OK;
5300;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4209.81;4209.81;OK;
5301;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5123.42;5123.42;OK;
5302;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5123.32;5122.73;OK;
5303;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5123.32;5123.32;OK;
5304;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5123.32;5123.32;OK;
5318;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;6125.46;6125.47;OK;
5324;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5748.79;5748.8;OK;
5325;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5748.79;5748.8;OK;
5339;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;4767.49;4767.49;OK;
5346;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5486.3;5486.29;OK;
5347;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;5963.58;5963.59;OK;
5348;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;6327.44;6327.44;OK;
5349;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;6321.69;6321.67;OK;
